return,iso,arrival,departure,count
20200423,gb,20200419,20200423,3
20200423,gb,20200422,20200423,3
20200423,gb,20200423,20200423,4
20200423,gh,20200422,20200422,3
20200423,gh,20200422,20200423,3
20200423,gh,20200423,20200423,3
20200423,gq,20200421,20200421,3
20200423,gr,20200422,20200422,3
20200423,hk,20200423,20200423,3
20200423,id,20200323,20200323,3
20200423,id,20200406,20200406,3
20200423,id,20200416,20200416,3
20200423,id,20200419,20200419,3
20200423,id,20200422,20200422,24
20200423,id,20200422,20200423,3
20200423,in,20200323,20200422,3
20200423,in,20200413,20200422,3
20200423,in,20200419,20200419,3
20200423,in,20200420,20200422,3
20200423,in,20200421,20200422,3
20200423,in,20200422,20200422,6
20200423,ir,20200423,20200423,3
20200423,it,20200422,20200422,3
20200423,jp,20200323,20200423,3
20200423,jp,20200329,20200331,3
20200423,jp,20200414,20200422,3
20200423,jp,20200417,20200417,3
20200423,jp,20200417,20200419,3
20200423,jp,20200417,20200422,3
20200423,jp,20200417,20200423,3
20200423,jp,20200418,20200418,3
20200423,jp,20200418,20200423,3
20200423,jp,20200419,20200423,3
20200423,jp,20200420,20200420,3
20200423,jp,20200420,20200423,3
20200423,jp,20200421,20200421,3
20200423,jp,20200421,20200422,3
20200423,jp,20200421,20200423,3
20200423,jp,20200422,20200422,3
20200423,jp,20200422,20200423,19
20200423,jp,20200423,20200423,83
20200423,kh,20200401,20200401,3
20200423,kh,20200418,20200422,3
20200423,kh,20200419,20200419,3
20200423,kh,20200421,20200423,3
20200423,kh,20200423,20200423,16
20200423,mm,20200323,20200423,3
20200423,mm,20200423,20200423,3
20200423,mn,20200423,20200423,3
20200423,my,20200423,20200423,3
20200423,n/a,20200324,20200324,3
20200423,n/a,20200421,20200421,3
20200423,n/a,20200422,20200422,21
20200423,n/a,20200423,20200423,38
20200423,nl,20200420,20200420,3
20200423,nl,20200420,20200423,3
20200423,nl,20200421,20200421,3
20200423,om,20200423,20200423,3
20200423,ph,20200323,20200422,3
20200423,ph,20200323,20200423,3
20200423,ph,20200326,20200326,3
20200423,ph,20200416,20200416,3
20200423,ph,20200420,20200420,3
20200423,ph,20200421,20200421,3
20200423,ph,20200421,20200423,3
20200423,ph,20200422,20200422,7
20200423,ph,20200422,20200423,5
20200423,ph,20200423,20200423,3
20200423,ru,20200418,20200418,3
20200423,ru,20200418,20200423,3
20200423,ru,20200419,20200419,3
20200423,ru,20200420,20200420,3
20200423,ru,20200423,20200423,5
20200423,se,20200423,20200423,3
20200423,sg,20200423,20200423,4
20200423,tg,20200423,20200423,3
20200423,th,20200414,20200414,3
20200423,th,20200422,20200422,3
20200423,th,20200422,20200423,3
20200423,th,20200423,20200423,3
20200423,tw,20200405,20200423,3
20200423,tw,20200413,20200413,3
20200423,tw,20200422,20200422,3
20200423,tw,20200423,20200423,11
20200423,us,20200323,20200324,3
20200423,us,20200323,20200422,3
20200423,us,20200323,20200423,3
20200423,us,20200402,20200404,3
20200423,us,20200405,20200405,3
20200423,us,20200410,20200412,3
20200423,us,20200413,20200413,3
20200423,us,20200416,20200417,3
20200423,us,20200418,20200419,3
20200423,us,20200420,20200420,3
20200423,us,20200420,20200421,3
20200423,us,20200420,20200422,3
20200423,us,20200420,20200423,4
20200423,us,20200421,20200421,3
20200423,us,20200421,20200422,5
20200423,us,20200421,20200423,15
20200423,us,20200422,20200422,15
20200423,us,20200422,20200423,9
20200423,us,20200423,20200423,6
20200423,uy,20200423,20200423,3
20200423,vn,20200323,20200422,3
20200423,vn,20200330,20200331,3
20200423,vn,20200331,20200331,3
20200423,vn,20200415,20200415,3
20200423,vn,20200416,20200416,3
20200423,vn,20200416,20200417,3
20200423,vn,20200417,20200417,3
20200423,vn,20200417,20200418,3
20200423,vn,20200418,20200418,3
20200423,vn,20200421,20200422,3
20200423,vn,20200422,20200422,5
20200423,vn,20200422,20200423,6
20200423,vn,20200423,20200423,49
20200422,ae,20200322,20200420,3
20200422,ae,20200322,20200421,3
20200422,ae,20200419,20200419,3
20200422,ae,20200419,20200420,3
20200422,af,20200422,20200422,3
20200422,at,20200417,20200417,3
20200422,at,20200421,20200421,3
20200422,at,20200422,20200422,3
20200422,au,20200325,20200325,3
20200422,au,20200330,20200330,3
20200422,au,20200401,20200401,3
20200422,au,20200406,20200406,3
20200422,au,20200407,20200407,3
20200422,au,20200408,20200408,3
20200422,au,20200408,20200409,3
20200422,au,20200411,20200411,3
20200422,au,20200420,20200420,3
20200422,au,20200421,20200421,3
20200422,au,20200421,20200422,3
20200422,au,20200422,20200422,3
20200422,ca,20200419,20200419,3
20200422,ca,20200421,20200421,3
20200422,ca,20200422,20200422,3
20200422,cl,20200422,20200422,3
20200422,cn,20200322,20200421,3
20200422,cn,20200322,20200422,3
20200422,cn,20200328,20200328,3
20200422,cn,20200329,20200329,3
20200422,cn,20200402,20200402,3
20200422,cn,20200407,20200407,3
20200422,cn,20200410,20200410,3
20200422,cn,20200413,20200414,3
20200422,cn,20200415,20200415,3
20200422,cn,20200416,20200416,3
20200422,cn,20200417,20200417,3
20200422,cn,20200417,20200420,3
20200422,cn,20200418,20200419,3
20200422,cn,20200418,20200421,7
20200422,cn,20200418,20200422,3
20200422,cn,20200419,20200421,3
20200422,cn,20200420,20200420,4
20200422,cn,20200420,20200421,3
20200422,cn,20200420,20200422,6
20200422,cn,20200421,20200421,9
20200422,cn,20200422,20200422,26
20200422,de,20200420,20200422,3
20200422,de,20200422,20200422,3
20200422,gb,20200422,20200422,3
20200422,gh,20200422,20200422,3
20200422,hk,20200416,20200416,3
20200422,hk,20200418,20200418,3
20200422,hk,20200419,20200419,3
20200422,hk,20200421,20200421,3
20200422,hk,20200421,20200422,3
20200422,hk,20200422,20200422,5
20200422,id,20200329,20200329,3
20200422,id,20200330,20200330,3
20200422,id,20200331,20200401,3
20200422,id,20200402,20200402,3
20200422,id,20200403,20200405,3
20200422,id,20200421,20200421,3
20200422,id,20200421,20200422,3
20200422,ie,20200421,20200421,3
20200422,in,20200322,20200322,3
20200422,in,20200322,20200421,3
20200422,in,20200325,20200326,3
20200422,in,20200402,20200421,3
20200422,in,20200405,20200405,3
20200422,in,20200409,20200421,3
20200422,in,20200418,20200421,3
20200422,in,20200420,20200420,3
20200422,in,20200420,20200421,6
20200422,in,20200421,20200421,8
20200422,ir,20200422,20200422,3
20200422,jp,20200322,20200422,3
20200422,jp,20200324,20200422,3
20200422,jp,20200408,20200422,3
20200422,jp,20200409,20200422,3
20200422,jp,20200412,20200421,3
20200422,jp,20200414,20200421,3
20200422,jp,20200415,20200422,3
20200422,jp,20200417,20200422,3
20200422,jp,20200418,20200418,3
20200422,jp,20200418,20200422,6
20200422,jp,20200419,20200421,3
20200422,jp,20200419,20200422,5
20200422,jp,20200420,20200420,3
20200422,jp,20200420,20200421,3
20200422,jp,20200420,20200422,6
20200422,jp,20200421,20200421,3
20200422,jp,20200421,20200422,11
20200422,jp,20200422,20200422,87
20200422,kh,20200322,20200322,3
20200422,kh,20200326,20200326,3
20200422,kh,20200418,20200418,3
20200422,mo,20200416,20200416,3
20200422,my,20200329,20200329,3
20200422,my,20200330,20200330,3
20200422,my,20200401,20200401,3
20200422,my,20200402,20200402,3
20200422,my,20200405,20200405,3
20200422,my,20200406,20200406,3
20200422,my,20200422,20200422,3
20200422,n/a,20200421,20200421,16
20200422,n/a,20200422,20200422,24
20200422,nl,20200421,20200421,3
20200422,pe,20200420,20200420,3
20200422,ph,20200322,20200421,3
20200422,ph,20200322,20200422,3
20200422,ph,20200409,20200409,3
20200422,ph,20200414,20200418,3
20200422,ph,20200416,20200417,3
20200422,ph,20200419,20200421,3
20200422,ph,20200421,20200421,15
20200422,ph,20200421,20200422,13
20200422,ph,20200422,20200422,3
20200422,pk,20200322,20200421,3
20200422,pk,20200322,20200422,3
20200422,pk,20200401,20200421,3
20200422,pk,20200421,20200421,3
20200422,pk,20200421,20200422,3
20200422,pk,20200422,20200422,3
20200422,pt,20200416,20200416,3
20200422,qa,20200421,20200421,3
20200422,qa,20200422,20200422,7
20200422,ru,20200421,20200421,3
20200422,ru,20200422,20200422,3
20200422,sa,20200322,20200323,3
20200422,sa,20200322,20200421,7
20200422,sa,20200326,20200326,3
20200422,sa,20200329,20200421,3
20200422,sa,20200406,20200406,3
20200422,sa,20200411,20200411,3
20200422,sa,20200412,20200412,3
20200422,sa,20200413,20200414,3
20200422,sa,20200413,20200421,3
20200422,sa,20200419,20200419,3
20200422,sa,20200421,20200421,3
20200422,sg,20200322,20200422,3
20200422,sg,20200329,20200329,3
20200422,sg,20200330,20200330,3
20200422,sg,20200401,20200401,3
20200422,sg,20200402,20200402,3
20200422,sg,20200405,20200405,3
20200422,sg,20200406,20200406,3
20200422,sg,20200408,20200408,3
20200422,sg,20200409,20200409,3
20200422,sg,20200422,20200422,4
20200422,th,20200322,20200421,3
20200422,th,20200420,20200420,3
20200422,th,20200421,20200422,3
20200422,th,20200422,20200422,16
20200422,tw,20200323,20200323,3
20200422,tw,20200412,20200413,3
20200422,tw,20200414,20200414,3
20200422,tw,20200417,20200420,3
20200422,tw,20200420,20200421,3
20200422,tw,20200422,20200422,16
20200422,us,20200322,20200421,4
20200422,us,20200322,20200422,3
20200422,us,20200323,20200421,3
20200422,us,20200327,20200327,3
20200422,us,20200327,20200421,3
20200422,us,20200330,20200330,3
20200422,us,20200403,20200403,3
20200422,us,20200409,20200409,3
20200422,us,20200411,20200421,3
20200422,us,20200414,20200414,3
20200422,us,20200417,20200417,3
20200422,us,20200417,20200421,3
20200422,us,20200418,20200418,3
20200422,us,20200418,20200419,3
20200422,us,20200418,20200421,3
20200422,us,20200418,20200422,3
20200422,us,20200419,20200419,3
20200422,us,20200419,20200420,3
20200422,us,20200419,20200421,5
20200422,us,20200419,20200422,3
20200422,us,20200420,20200420,4
20200422,us,20200420,20200421,9
20200422,us,20200420,20200422,7
20200422,us,20200421,20200421,8
20200422,us,20200421,20200422,3
20200422,us,20200422,20200422,5
20200422,uy,20200422,20200422,6
20200422,uz,20200330,20200330,3
20200422,vn,20200324,20200324,3
20200422,vn,20200408,20200408,3
20200422,vn,20200411,20200411,3
20200422,vn,20200412,20200412,3
20200422,vn,20200417,20200417,3
20200422,vn,20200418,20200418,3
20200422,vn,20200420,20200420,3
20200422,vn,20200420,20200421,3
20200422,vn,20200421,20200421,10
20200422,vn,20200421,20200422,3
20200422,vn,20200422,20200422,25
20200421,au,20200410,20200411,3
20200421,au,20200417,20200417,3
20200421,be,20200328,20200330,3
20200421,be,20200420,20200420,3
20200421,be,20200420,20200421,3
20200421,ca,20200322,20200322,3
20200421,ca,20200419,20200419,8
20200421,ca,20200420,20200420,3
20200421,ca,20200421,20200421,5
20200421,ci,20200420,20200421,3
20200421,ci,20200421,20200421,3
20200421,cl,20200421,20200421,3
20200421,cn,20200321,20200420,3
20200421,cn,20200410,20200411,3
20200421,cn,20200411,20200411,3
20200421,cn,20200412,20200415,3
20200421,cn,20200414,20200420,3
20200421,cn,20200414,20200421,3
20200421,cn,20200415,20200415,3
20200421,cn,20200415,20200420,3
20200421,cn,20200416,20200416,3
20200421,cn,20200416,20200420,3
20200421,cn,20200416,20200421,3
20200421,cn,20200417,20200417,3
20200421,cn,20200417,20200420,7
20200421,cn,20200417,20200421,3
20200421,cn,20200418,20200418,3
20200421,cn,20200418,20200419,3
20200421,cn,20200418,20200420,3
20200421,cn,20200419,20200419,3
20200421,cn,20200419,20200420,3
20200421,cn,20200420,20200420,3
20200421,cn,20200420,20200421,6
20200421,cn,20200421,20200421,45
20200421,de,20200321,20200420,3
20200421,de,20200321,20200421,3
20200421,de,20200418,20200419,3
20200421,de,20200419,20200419,3
20200421,de,20200419,20200420,9
20200421,de,20200419,20200421,6
20200421,de,20200420,20200420,3
20200421,de,20200420,20200421,3
20200421,de,20200421,20200421,3
20200421,gb,20200419,20200421,3
20200421,gb,20200420,20200421,3
20200421,gb,20200421,20200421,3
20200421,hk,20200321,20200421,3
20200421,hk,20200412,20200416,3
20200421,hk,20200419,20200420,3
20200421,hk,20200421,20200421,11
20200421,id,20200330,20200330,3
20200421,id,20200419,20200420,3
20200421,it,20200326,20200326,3
20200421,jp,20200321,20200421,3
20200421,jp,20200402,20200420,3
20200421,jp,20200405,20200405,3
20200421,jp,20200408,20200408,3
20200421,jp,20200408,20200420,3
20200421,jp,20200414,20200414,3
20200421,jp,20200414,20200421,3
20200421,jp,20200415,20200415,3
20200421,jp,20200415,20200419,3
20200421,jp,20200415,20200421,6
20200421,jp,20200416,20200416,3
20200421,jp,20200416,20200417,3
20200421,jp,20200416,20200421,5
20200421,jp,20200417,20200420,3
20200421,jp,20200417,20200421,3
20200421,jp,20200418,20200418,3
20200421,jp,20200418,20200420,3
20200421,jp,20200418,20200421,3
20200421,jp,20200419,20200419,3
20200421,jp,20200419,20200420,3
20200421,jp,20200419,20200421,12
20200421,jp,20200420,20200420,3
20200421,jp,20200420,20200421,10
20200421,jp,20200421,20200421,66
20200421,mn,20200421,20200421,3
20200421,my,20200421,20200421,3
20200421,n/a,20200421,20200421,37
20200421,nl,20200328,20200328,3
20200421,om,20200407,20200407,3
20200421,ph,20200321,20200420,3
20200421,ph,20200321,20200421,3
20200421,ph,20200420,20200420,3
20200421,ph,20200420,20200421,3
20200421,qa,20200420,20200421,3
20200421,qa,20200421,20200421,3
20200421,ru,20200421,20200421,3
20200421,se,20200421,20200421,3
20200421,sg,20200421,20200421,3
20200421,th,20200321,20200420,3
20200421,th,20200321,20200421,3
20200421,th,20200419,20200421,3
20200421,th,20200420,20200421,3
20200421,th,20200421,20200421,15
20200421,tw,20200321,20200321,3
20200421,tw,20200416,20200418,3
20200421,tw,20200420,20200420,3
20200421,tw,20200421,20200421,3
20200421,us,20200321,20200420,3
20200421,us,20200321,20200421,3
20200421,us,20200322,20200322,3
20200421,us,20200326,20200326,3
20200421,us,20200330,20200330,3
20200421,us,20200331,20200331,3
20200421,us,20200403,20200405,3
20200421,us,20200404,20200405,3
20200421,us,20200406,20200406,3
20200421,us,20200412,20200413,3
20200421,us,20200414,20200414,3
20200421,us,20200415,20200416,3
20200421,us,20200416,20200420,3
20200421,us,20200417,20200417,3
20200421,us,20200417,20200420,3
20200421,us,20200417,20200421,3
20200421,us,20200418,20200420,6
20200421,us,20200418,20200421,3
20200421,us,20200419,20200419,8
20200421,us,20200419,20200420,5
20200421,us,20200419,20200421,11
20200421,us,20200420,20200420,12
20200421,us,20200420,20200421,15
20200421,us,20200421,20200421,8
20200421,uy,20200420,20200421,3
20200421,uy,20200421,20200421,5
20200421,vn,20200321,20200321,3
20200421,vn,20200321,20200421,3
20200421,vn,20200323,20200323,3
20200421,vn,20200323,20200401,3
20200421,vn,20200329,20200329,3
20200421,vn,20200330,20200330,3
20200421,vn,20200330,20200331,3
20200421,vn,20200401,20200401,3
20200421,vn,20200403,20200403,3
20200421,vn,20200404,20200404,3
20200421,vn,20200406,20200406,3
20200421,vn,20200408,20200408,3
20200421,vn,20200417,20200417,3
20200421,vn,20200420,20200420,7
20200421,vn,20200420,20200421,5
20200421,vn,20200421,20200421,30
20200420,at,20200418,20200418,3
20200420,at,20200418,20200419,3
20200420,at,20200420,20200420,3
20200420,ca,20200321,20200321,3
20200420,ca,20200417,20200417,3
20200420,ca,20200418,20200418,3
20200420,ca,20200420,20200420,5
20200420,ch,20200320,20200413,3
20200420,ch,20200414,20200419,3
20200420,ch,20200419,20200419,3
20200420,ch,20200420,20200420,3
20200420,ci,20200420,20200420,3
20200420,cl,20200410,20200417,3
20200420,cl,20200420,20200420,3
20200420,cn,20200325,20200325,3
20200420,cn,20200329,20200419,3
20200420,cn,20200329,20200420,3
20200420,cn,20200410,20200410,3
20200420,cn,20200411,20200411,3
20200420,cn,20200411,20200412,3
20200420,cn,20200412,20200412,3
20200420,cn,20200412,20200413,3
20200420,cn,20200413,20200413,3
20200420,cn,20200413,20200414,3
20200420,cn,20200413,20200419,3
20200420,cn,20200414,20200414,3
20200420,cn,20200414,20200416,3
20200420,cn,20200415,20200416,3
20200420,cn,20200415,20200417,3
20200420,cn,20200416,20200417,3
20200420,cn,20200416,20200418,3
20200420,cn,20200417,20200417,3
20200420,cn,20200417,20200418,3
20200420,cn,20200417,20200419,6
20200420,cn,20200417,20200420,3
20200420,cn,20200418,20200418,6
20200420,cn,20200418,20200419,6
20200420,cn,20200418,20200420,3
20200420,cn,20200419,20200419,3
20200420,cn,20200419,20200420,3
20200420,cn,20200420,20200420,23
20200420,de,20200320,20200321,3
20200420,de,20200320,20200418,3
20200420,de,20200406,20200406,3
20200420,de,20200409,20200409,3
20200420,de,20200417,20200419,4
20200420,de,20200417,20200420,3
20200420,de,20200418,20200419,5
20200420,de,20200418,20200420,3
20200420,de,20200419,20200419,5
20200420,de,20200419,20200420,3
20200420,de,20200420,20200420,6
20200420,dz,20200320,20200404,3
20200420,dz,20200320,20200418,4
20200420,fr,20200413,20200413,3
20200420,fr,20200414,20200414,3
20200420,fr,20200417,20200417,3
20200420,fr,20200417,20200418,3
20200420,fr,20200418,20200418,3
20200420,fr,20200419,20200419,7
20200420,fr,20200419,20200420,3
20200420,fr,20200420,20200420,3
20200420,gb,20200417,20200419,3
20200420,gb,20200420,20200420,3
20200420,gu,20200417,20200417,3
20200420,gu,20200420,20200420,8
